naturalKey,status,reason,originalSubjectName,fileUrl
migration-export:cmrp5nntq006krpyp8vyxip29,unresolved_subject,"No current Subject matches ""Science & Society"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Science & Society,/uploads/pyqs/34292e3b-e37f-4e3f-b132-3554143ec023-Science_Society.pdf
migration-export:cmrp5nv90006nrpypchjbztex,unresolved_subject,"No current Subject matches ""Yoga in Practice"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Yoga in Practice,/uploads/pyqs/c3ecf274-888d-4c53-8a07-aa7a7fe44028-Yoga-Philosophy_Practice.pdf
migration-export:cmrp5nxq3006prpyp52rnq02f,unresolved_subject,"No current Subject matches ""Reading Indian Fiction in English"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Reading Indian Fiction in English,/uploads/pyqs/bc631ef5-f1c1-44c5-b227-f7ad4b79443e-Reading_Indian_Fiction_in_English.pdf
migration-export:cmrp5o1br006rrpyp310ezk06,unresolved_subject,"No current Subject matches ""Ethics and Values in Ancient Indian Traditions"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Ethics and Values in Ancient Indian Traditions,/uploads/pyqs/bc2eb3f3-7f41-4640-959a-fb4a1d1ac93e-Ethics_Values_in_Ancient_Indian_Traditions.pdf
migration-export:cmrp5ohdn006trpypsx7r2tkp,unresolved_subject,"No current Subject matches ""Culture & Communication"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Culture & Communication,/uploads/pyqs/e4c99451-92b3-4d90-baeb-d1676b5480cb-Culture_Communication.pdf
migration-export:cmrp5okwt006vrpypuel5r9vm,unresolved_subject,"No current Subject matches ""Financial Literacy"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Financial Literacy,/uploads/pyqs/1845b983-3976-4160-b2bb-4c7e77492bea-Financial_Literacy.pdf
migration-export:cmrp5ougl006xrpypwft5wt92,unresolved_subject,"No current Subject matches ""Vedic Mathematics"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Vedic Mathematics,/uploads/pyqs/5b4a642e-da09-4375-a82f-011856cd03dd-Vedic_Mathematics_1.pdf
migration-export:cmrp5oxqx006zrpyp27lj6k1s,unresolved_subject,"No current Subject matches ""Constitutional Values and Fundamental Duties"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Constitutional Values and Fundamental Duties,/uploads/pyqs/499bf762-19c6-41a9-a7ca-12702b1e8e6a-Constitutional_Values_Fundamental_Duties.pdf
migration-export:cmrp5p1950071rpyp2tgmf446,unresolved_subject,"No current Subject matches ""Art of Being Happy"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Art of Being Happy,/uploads/pyqs/18af6682-9964-4801-bbd6-56f93cbf14b0-The_Art_of_Being_Happy.pdf
migration-export:cmrp5pbbg0073rpyp9kv4cct6,unresolved_subject,"No current Subject matches ""Social & Emotional Learning"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Social & Emotional Learning,/uploads/pyqs/fcc5dbf5-3e56-46f7-afaa-4dbee9ef3fcf-Social_Emotional_Learning.pdf
migration-export:cmrp5pe920075rpypzs4m0137,unresolved_subject,"No current Subject matches ""Swachh Bharat"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Swachh Bharat,/uploads/pyqs/aaf9b804-eafc-4996-8486-e4ce59940b3e-Swachh_Bharat.pdf
migration-export:cmrp5pgnp0077rpypck3134u7,unresolved_subject,"No current Subject matches ""Ayurveda & Nutrition"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Ayurveda & Nutrition,/uploads/pyqs/19353375-4197-481e-8195-4f314ba89700-Ayurveda_Nutrition.pdf
migration-export:cmrp5pmht0079rpyp8p6y7m1r,unresolved_subject,"No current Subject matches ""Bhartiya Bhakti Parampara aur Manav Mulya"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Bhartiya Bhakti Parampara aur Manav Mulya,/uploads/pyqs/c3257e9b-109a-42f6-9e35-42474c8cae65-Bhartiya_Bhakti_Parampara_aur_Manav_Mulya.pdf
migration-export:cmrp5poxs007brpypaz8vcl65,unresolved_subject,"No current Subject matches ""SEC-4.1 — Emotional Intelligence"" (old programme ""B.Com. (Programme)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",SEC-4.1 — Emotional Intelligence,/uploads/pyqs/05d38200-b05e-4ce1-8499-e153155e6d42-Emotional_Intelligence.pdf
migration-export:cmrp5t5gy007grpyp750utsn6,unresolved_subject,"No current Subject matches ""HC31 — Intermediate Microeconomics I"" (old programme ""B.A. (Hons.) Economics"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",HC31 — Intermediate Microeconomics I,/uploads/pyqs/2531db08-496f-43e3-b1ff-498957bfb39a-Intermediate_Microeconomics_1.pdf
migration-export:cmrp60imk007mrpypr63tbf15,unresolved_subject,"No current Subject matches ""HC11 — Mathematical Methods for Economics I"" (old programme ""B.A. (Hons.) Economics"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",HC11 — Mathematical Methods for Economics I,/uploads/pyqs/095693cf-2a30-47c9-88f8-393416a99229-Advanced_Mathematical_Methods_for_Economics.pdf
migration-export:cmrp63e47007prpypyj4el69p,unresolved_subject,"No current Subject matches ""Hindi Aupcharik Lekhan"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Aupcharik Lekhan,/uploads/pyqs/e2fc56a4-33ef-4fc5-b3d8-55f3fa1ac232-Hindi_Aupcharik_Lekhan_B_4314.pdf
migration-export:cmrp63l9d007rrpyp4bpepk6s,unresolved_subject,"No current Subject matches ""Media Lekhan"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Media Lekhan,/uploads/pyqs/2eb4bc86-adbf-4bc2-b10c-451e25edb642-Social_Media_aur_Blog_Lekhan_C_4364.pdf
migration-export:cmrp63sqe007trpyp1zges47r,unresolved_subject,"No current Subject matches ""EVS   4451"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",EVS   4451,/uploads/pyqs/b03039bf-cfe2-429d-ae45-2bd34299f1b5-EVS_4370.pdf
migration-export:cmrp65jkc007wrpypr50g8bqp,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Translation and Interpretation in Assamese"" (Translation and Interpretation in Assamese [sem 1]; Translation and Interpretation in Assamese [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Translation and Interpretation in Assamese,/uploads/pyqs/0bb61ce8-e64e-48a1-95d4-b51b3748f1fc-Translation_Interpretation_In_Assamese_4343.pdf
migration-export:cmrp660ny007zrpyp2o4za7ty,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 6 Subjects with this name across different programmes (ba-prog-punjabi-as-major, ba-prog-punjabi-as-major, ba-prog-punjabi-as-minor, ba-prog-punjabi-as-minor, ba-hons-punjabi, ba-hons-punjabi) — ambiguous, never auto-picked.",Punjabi Bhasha da Mudhla Padhar,/uploads/pyqs/4462a205-9510-428d-a0c9-71396d0c1f67-Punjabhi_Bhasha_ate_Mudhla_Padhar_4340.pdf
migration-export:cmrp673xs0082rpyptnni749u,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 6 Subjects with this name across different programmes (ba-prog-punjabi-as-major, ba-prog-punjabi-as-major, ba-prog-punjabi-as-minor, ba-prog-punjabi-as-minor, ba-hons-punjabi, ba-hons-punjabi) — ambiguous, never auto-picked.",Punjabi Bhasha da Mudhla Padhar,/uploads/pyqs/dd094110-4578-4326-b0f9-a6c2bd4a693a-Punjabi_Bhasha_ate_Anuvad_4431.pdf
migration-export:cmrp678zp0084rpyp9ccv51ix,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Sanskrit C - Introduction to Sanskrit Language"" (Sanskrit C: Introduction to Sanskrit Language [sem 1]; Sanskrit C: Introduction to Sanskrit Language [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Sanskrit C - Introduction to Sanskrit Language,/uploads/pyqs/2c7d433e-0465-4ba6-b3e2-dbe37a4c4c4e-Introduction_to_Sanskrit_Language_C_4305.pdf
migration-export:cmrp67em10086rpypov0lrlav,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Sanskrit C - Introduction to Sanskrit Language"" (Sanskrit C: Introduction to Sanskrit Language [sem 1]; Sanskrit C: Introduction to Sanskrit Language [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Sanskrit C - Introduction to Sanskrit Language,/uploads/pyqs/40f8cee9-7019-413b-a519-cd35a02cd257-Introduction_to_Sanskrit_Language_C_4338.pdf
migration-export:cmrp67qyv0088rpypxm83wjvz,unresolved_subject,"No current Subject matches ""Vyavharik Hindi   4520"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Vyavharik Hindi   4520,/uploads/pyqs/92ee112d-0a6a-4c90-a60a-52184dbb5f1d-Vyavharik_Hindi_A_4384.pdf
migration-export:cmrp6848g008arpypusqfrtvg,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Basic Assamese"" (Basic Assamese [sem 1]; Basic Assamese [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Basic Assamese,/uploads/pyqs/84a99f12-eff1-404a-ba04-68434a504baf-Basic_Assamese_4317.pdf
migration-export:cmrp68b9a008crpypvilgntwu,unresolved_subject,"No current Subject matches ""Rachnatmak Lekhan"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Rachnatmak Lekhan,/uploads/pyqs/f74e42cc-bf44-4550-b3cf-2ce4289a6eb1-Jansanchar_aur_Rachnatmak_Lekhan_B_299.pdf
migration-export:cmrp68rpu008erpyp2gq92872,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Basic Manipuri"" (Basic Manipuri [sem 1]; Basic Manipuri [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Basic Manipuri,/uploads/pyqs/d8a36c78-9cb8-400d-bb1d-0d36044cc36b-Basic_Manipuri_4327.pdf
migration-export:cmrp693mn008grpypdogl5k1w,unresolved_subject,"No current Subject matches ""Media Lekhan"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Media Lekhan,/uploads/pyqs/d9592255-525f-4438-af52-deb19e1ea8f6-Social_Media_aur_Blog_Lekhan_C_4313.pdf
migration-export:cmrp69978008irpypiic6wmbe,unresolved_subject,"No current Subject matches ""Journalistic Writing in Assamese   4555"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Journalistic Writing in Assamese   4555,/uploads/pyqs/9fdcb725-1ebd-4297-a2e5-977b12dc8680-Journalistic_Writing_in_Manipuri_4423.pdf
migration-export:cmrp69gp8008krpypycxasdhm,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 3 Subjects with this name across different programmes (b-voc-banking-operations, bachelor-of-management-studies, bachelor-of-management-studies) — ambiguous, never auto-picked.",SEC-4.3 — Customer Relationship Management,/uploads/pyqs/80bf4d2c-51ab-44b1-aa84-76735fa8e4ac-Course_C_4369.pdf
migration-export:cmrp69n8z008nrpypx2jsv0jp,unresolved_subject,"No current Subject matches ""Hindi Bhasha: Vyavaharik Vyakaran"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Bhasha: Vyavaharik Vyakaran,/uploads/pyqs/5b548a92-bd0e-4c6f-9b93-5b20d2940007-Hindi_Bhasha_A_4366.pdf
migration-export:cmrp69vgx008qrpype691vgcz,unresolved_subject,"No current Subject matches ""British Romantic Literature / British Literature: 19th C"" (old programme ""B.A. (Hons.) English"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",British Romantic Literature / British Literature: 19th C,/uploads/pyqs/0b394a7f-7ae3-4d0d-9e3e-9d256b679501-Romantic_Literature.pdf
migration-export:cmrp6a0fu008trpyp5bmq967e,unresolved_subject,"No current Subject matches ""Hindi Aupcharik Lekhan"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Aupcharik Lekhan,/uploads/pyqs/e2cac464-8c83-4408-b028-44977f6df407-Hindi_Aupcharik_Lekhan_B_4365.pdf
migration-export:cmrp6a6zs008vrpyp183cq3cq,unresolved_subject,"No current Subject matches ""Rachnatmak Lekhan"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Rachnatmak Lekhan,/uploads/pyqs/28e28635-b7cd-4e68-b41d-6d429eeea38e-Jansanchar_aur_Rachnatmak_Lekhan_B_4440.pdf
migration-export:cmrp6au6n008zrpypd1qespph,unresolved_subject,"No current Subject matches ""Hindi Bhasha: Vyavaharik Vyakaran"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Bhasha: Vyavaharik Vyakaran,/uploads/pyqs/0379a879-e63d-4b09-be03-1e1033455e3d-Hindi_Bhasha_aur_Takneek_C_4386.pdf
migration-export:cmrp6b3f70092rpypo1ze1c60,unresolved_subject,"No current Subject matches ""Sanskrit B - Introductory Upanishad and Gita"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Sanskrit B - Introductory Upanishad and Gita,/uploads/pyqs/6de60403-5ed3-4b2f-a777-52d990e788e0-Introductory_Upanishad_Geeta_B_4306.pdf
migration-export:cmrp6cuv60095rpypgv3teyti,unresolved_subject,"No current Subject matches ""British Romantic Literature / British Literature: 19th C"" (old programme ""B.A. (Hons.) English"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",British Romantic Literature / British Literature: 19th C,/uploads/pyqs/3d03d5e8-74ab-41da-b568-6d3bb34d4706-Romantic_Literature_6304.pdf
migration-export:cmrp6cuvo0097rpypr2giq1fk,unresolved_subject,"No current Subject matches ""Vyavharik Hindi   4520"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Vyavharik Hindi   4520,/uploads/pyqs/bdd3bddf-b1cd-40ec-aad1-00344d9964a5-Vyavharik_Hindi_A_4441.pdf
migration-export:cmrp6ddwo009arpyphsokcp1u,unresolved_subject,"No current Subject matches ""Hindi Bhasha: Vyavaharik Vyakaran"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Bhasha: Vyavaharik Vyakaran,/uploads/pyqs/93258cad-ab45-4513-a8c2-1b2213cb2afd-Hindi_Bhasha_A_4315.pdf
migration-export:cmrp6efvf009frpyppbdaitil,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Basic Kannada"" (Basic Kannada [sem 1]; Basic Kannada [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Basic Kannada,/uploads/pyqs/08e5a0f1-197d-4ab7-90f1-f0253d27dd48-Basic_Kannada_4322.pdf
migration-export:cmrp6f4u9009hrpypyae59h3m,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 6 Subjects with this name across different programmes (ba-prog-punjabi-as-major, ba-prog-punjabi-as-major, ba-prog-punjabi-as-minor, ba-prog-punjabi-as-minor, ba-hons-punjabi, ba-hons-punjabi) — ambiguous, never auto-picked.",Punjabi Bhasha da Mudhla Padhar,/uploads/pyqs/7cacdd04-a070-4ae8-83b6-8e6b882e112a-Punjabhi_Bhasha_ate_Mudhla_Padhar_4307.pdf
migration-export:cmrp6fdmz009jrpypivsjlofy,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Basic Malayalam"" (Basic Malayalam [sem 1]; Basic Malayalam [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Basic Malayalam,/uploads/pyqs/1be3eb37-927a-48aa-8d4f-f187152f1856-Basic_in_Malayalam_4326.pdf
migration-export:cmrp6fu0v009nrpyp2s7nt6vs,unresolved_subject,"No current Subject matches ""Hindi Bhasha: Vyavaharik Vyakaran"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Bhasha: Vyavaharik Vyakaran,/uploads/pyqs/a8e8c626-bd27-4801-8f72-df36c2332838-Hindi_Bhasha_aur_Takneek_C_4443.pdf
migration-export:cmrp6g7ql009prpypu7svorxd,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 6 Subjects with this name across different programmes (ba-prog-punjabi-as-major, ba-prog-punjabi-as-major, ba-prog-punjabi-as-minor, ba-prog-punjabi-as-minor, ba-hons-punjabi, ba-hons-punjabi) — ambiguous, never auto-picked.",Punjabi Bhasha da Mudhla Padhar,/uploads/pyqs/bb3e7c32-b0b6-4ed3-a9aa-8c5e6846bbd1-Punjabi_Bhasha_ate_Anuvad_4373.pdf
migration-export:cmrp6gh70009rrpypuqlvz2bn,unresolved_subject,"No current Subject matches ""EVS   4451"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",EVS   4451,/uploads/pyqs/2c6fae19-2f9b-442d-bc1d-d3a1e0b4c56c-EVS_4391.pdf
migration-export:cmrp6gtpp009trpypxsh4uwe2,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Translation and Interpretation in Manipuri"" (Translation and Interpretation in Manipuri [sem 1]; Translation and Interpretation in Manipuri [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Translation and Interpretation in Manipuri,/uploads/pyqs/4fd95cbe-77fb-4099-a6be-f843df5b0609-Translation_Interpretation_In_Manipuri_4352.pdf
migration-export:cmrp6hc70009wrpypzvq1mjhi,unresolved_subject,"No current Subject matches ""HC51 — Indian Economy I"" (old programme ""B.A. (Hons.) Economics"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",HC51 — Indian Economy I,/uploads/pyqs/f79c9b9d-8c4e-488a-b652-f6a5ba6133d7-Sectoral_Issues_in_Indian_Economy_6873.pdf
migration-export:cmrp6hnqm009yrpypn0ochykn,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 4 Subjects with this name across different programmes (ba-prog-mathematics-as-major, ba-prog-with-mathematics-as-minor, bsc-hons-mathematics, bsc-prog-physical-sciences-courses-pertaining-to-mathematical-sciences) — ambiguous, never auto-picked.",Introduction to Linear Algebra,/uploads/pyqs/f61dd036-c58d-4591-b297-346d8a964ddd-Intro_to_Linear_Algebra_6549.pdf
migration-export:cmrp6hnr100a0rpyp9eed8nda,rejected,Probable duplicate (SAME_RESOURCE or UNRESOLVED_DUPLICATE) — see probableDuplicateGroups in the report.,Literature and Human Rights,/uploads/pyqs/783b42bc-d858-45a5-aa32-48ca55d1a5b6-Literature_Human_Rights.pdf
migration-export:cmrp6i66600a4rpypxhknw44x,unresolved_subject,"No current Subject matches ""HC51 — Indian Economy I"" (old programme ""B.A. (Hons.) Economics"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",HC51 — Indian Economy I,/uploads/pyqs/f73b9d7c-31fc-495b-b8aa-057e79c54872-Sectoral_Issues_in_Indian_Economy_7550.pdf
migration-export:cmrp6iltu00a8rpyppbeg9c3y,unresolved_subject,"No current Subject matches ""HC51 — Indian Economy I"" (old programme ""B.A. (Hons.) Economics"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",HC51 — Indian Economy I,/uploads/pyqs/75626eaf-40d0-4d88-aab4-553b2c3710f2-Sectoral_Issues_in_Indian_Economy_193.pdf
migration-export:cmrp6lzwn00alrpyptyuf92uu,unresolved_subject,"No current Subject matches ""HC51 — Indian Economy I"" (old programme ""B.A. (Hons.) Economics"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",HC51 — Indian Economy I,/uploads/pyqs/ec46e8cd-fe87-4db4-b44c-415681cac1eb-Ancient_Indian_Economy_5233.pdf
migration-export:cmrp6m6q500aprpypofffw8th,unresolved_subject,"No current Subject matches ""Hindi Bhasha: Vyavaharik Vyakaran"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Bhasha: Vyavaharik Vyakaran,/uploads/pyqs/7dd2af61-002e-4c6c-97c5-854c4f2ae878-Hindi_Bhasha_Aur_Sahitya_A_6534.pdf
migration-export:cmrp6o36b00arrpyp6wnmfpr5,unresolved_subject,"No current Subject matches ""Political Processes in Comparative Perspective"" (old programme ""B.A. (Hons.) Political Science"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Political Processes in Comparative Perspective,/uploads/pyqs/9e48178c-1253-4a1d-a397-63b0ab74d514-Comparative_Political_Systems_2327.pdf
